,index,assessment,tags,text,trend_id_res0,trend_id_res1,trend_id_res2,trend_id_res3,trend_id_res4,trend_id_res5,trend_id_res6,trend_id_res7,trend_id_res8,trend_id_res9,trend_id_res10,trend_id_res11,trend_id_res12,trend_id_res13,trend_id_res14,trend_id_res15,trend_id_res16,trend_id_res17,trend_id_res18,trend_id_res19,trend_id_res20,trend_id_res21,trend_id_res22,trend_id_res23,trend_id_res24,trend_id_res25,trend_id_res26,trend_id_res27,trend_id_res28,trend_id_res29,trend_id_res30,trend_id_res31,trend_id_res32,trend_id_res33,trend_id_res34,trend_id_res35,trend_id_res36,trend_id_res37,trend_id_res38,trend_id_res39,trend_id_res40,trend_id_res41,trend_id_res42,trend_id_res43,trend_id_res44,trend_id_res45,trend_id_res46,trend_id_res47,trend_id_res48,trend_id_res49
7446,25188,6.0,"{PRICE,PROMOTIONS,DELIVERY}",Цены поменьше и фиксируемую цену от доставки,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7448,23961,3.0,{DELIVERY},Очень долго. Систематические опоздания. Поэтому чаще пользуюсь конкурентами. Остальное устраивает.,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7449,16250,3.0,"{PRODUCTS_QUALITY,PROMOTIONS,SUPPORT}","Постоянно в разделе ""свежие"" овощи что то покупаю. Все приходит тухлое. В замен, мне просто предоставляют скидку на [NUM] рублей? Следите за качеством продукции. То что человек, делает заказ, означает что он сам не может выбрать, и предоставляет это вам.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7450,23173,4.0,"{DELIVERY,SUPPORT}",Слишком долгая доставка в последние [NUM] месяца,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7451,24067,3.0,{DELIVERY},Доставка стала оч долгой! Больше [NUM] мин!,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7454,25252,6.0,"{PRICE,PROMOTIONS,SUPPORT}","Специально собрала заказ на сумму более [NUM]₽, чтобы добавить продукт по акции за [NUM]₽, но нифига не работает! Отрегулируйте пожалуйста приложение",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7455,11776,6.0,"{DELIVERY,PAYMENT}","В принципе самокат лучше Яндекс еды и т.д. и т.д. но ассортимент ужасающе мал, а цены на какие то продукты в [NUM] раза больше чем в обычном магазине.",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7456,22220,4.0,"{DELIVERY,ASSORTMENT,PRICE,PROMOTIONS}",найс,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7459,21295,4.0,"{ASSORTMENT,PRICE}","Неплохое приложение, но мне кажется не хватает более обширного ассортимента.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7461,25850,3.0,"{PRODUCTS_QUALITY,PRICE,ASSORTMENT,SUPPORT}","Часто приносят испорченные продукты, или внешний вид которых оставляет желать лучшего. Яндекс маркет клиентоориентированные в разы. Только курьеры у вас хорошие, всегда вежливые !",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
7466,25107,6.0,"{PRICE,PROMOTIONS,CATALOG_NAVIGATION}","Цены чуть высоковаты, ассортимент шикарен. Приложение удобное, заказы приходят молниеносно быстро",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7468,16531,2.0,"{ASSORTMENT,PRODUCTS_QUALITY,PRICE,DELIVERY}","Очень долгая доставка, привозят часто просрочку. Ассортимент не расширяете, цены стали выше крыши.",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7470,20301,4.0,"{PRODUCTS_QUALITY,ASSORTMENT,DELIVERY,SUPPORT}","Поддержка каждый раз работает плохо,продукты могут приезжать с плесенью, тухлая или твёрдая выпечка. Реакция от поддержи никакущая. Доставка с учетом того, что находиться в соседнем доме в последнее время больше [NUM]ти минут",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7472,25225,6.0,"{PRICE,PROMOTIONS,PRODUCTS_QUALITY,CATALOG_NAVIGATION}","Бывают продукты практически с истёкшим сроком годности, хотелось бы, чтобы этого не было.",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7475,932,6.0,"{PRODUCTS_QUALITY,DELIVERY,ASSORTMENT,PRICE}","В центре бывают проблемы с доставкой заказа и качеством продуктов. Довольно часто курьеры опаздывают, несколько раз привозили просроченные или побитые продукты. Иногда при сборке тоже бывают ошибки.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7476,26139,0.0,"{PRODUCTS_QUALITY,SUPPORT}",Идите нахуй,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7478,22810,6.0,"{DELIVERY,SUPPORT,PAYMENT}","Доставка часто опаздывает,  в поддержку писать бесполезно, но в целом очень удобно",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7479,71,4.0,"{DELIVERY,PROMOTIONS,CATALOG_NAVIGATION}","За долгую доставку можно давать промокоды или скидки. А то бывает по часу ждешь доставки, тогда лучше на других сервисах заказывать. Весь смысл самоката для меня - это быстрая доставка, если доставка не быстрая, то смысл пропадает.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7482,21148,3.0,"{ASSORTMENT,PRICE,PROMOTIONS}",Дорого,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7483,21853,6.0,"{ASSORTMENT,PROMOTIONS,DELIVERY}",Расширяйте ассортимент:),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7485,452,4.0,"{PRICE,PROMOTIONS,DELIVERY,SUPPORT}","Цены часто завышены, особенно на фрукты и овощи. Доставка от заявленных в первое время после запуска проекта [NUM] минут - уже давно не [NUM], хотя курьеры всегда торопятся, и очень вежливые (это плюс).",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7486,23413,0.0,{DELIVERY},Прошу научить курьеров пользоваться мобильными телефонами и картами. Искать подъезд [NUM] минут невозможно,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7489,373,4.0,"{PRICE,DELIVERY}","[NUM])Часто указано время доставки [NUM] минут, но по факту доставка занимает больше времени. Это неприятно. Пишите тогда сразу [NUM] минут, а не [NUM]. [NUM]) я бы чаще заказывала в самокате, если бы цены были как в супермаркетах. К самоката цены выше.",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7492,18432,4.0,"{ASSORTMENT,PRICE,PROMOTIONS,SUPPORT,PRODUCTS_QUALITY,CATALOG_NAVIGATION}","Часто заканчиваются самые очевидные товары. То нет лимона, то хлеба, который всегда берёшь. В крупных городах ассортимент более богатый.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7495,18340,6.0,"{DELIVERY,PRODUCTS_QUALITY}","Раньше доставка была намного быстрее, чем сейчас",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7500,22164,2.0,"{CATALOG_NAVIGATION,PRICE,SUPPORT}","Продукции производителя самокат отличного качества, но цены на др ассортимент завышены",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7501,2545,3.0,"{PROMOTIONS,DELIVERY,SUPPORT,PAYMENT,PRICE}",Вы пишете через [NUM] мин. И когда вы приезжаете где-то через [NUM] мин.всё мороженое тает,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7505,2189,3.0,"{ASSORTMENT,PROMOTIONS,PAYMENT,DELIVERY}","Вчера курьер вез заказ полтора часа, в приложении писалось что будет через [NUM] минут все это время",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7506,259,6.0,"{DELIVERY,SUPPORT,PRICE}",Скорость и качество доставки ухудшилось,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7509,23910,3.0,{DELIVERY},Долго,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7513,25856,2.0,"{PRODUCTS_QUALITY,PRICE,ASSORTMENT}",Просрок,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7514,23409,0.0,{DELIVERY},Долго,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7517,5208,0.0,{DELIVERY},"Доставка в течении часа, хотя раньше привозили за [NUM] минут",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7518,21516,3.0,"{ASSORTMENT,PRODUCTS_QUALITY,PRICE,PROMOTIONS,CATALOG_NAVIGATION,PAYMENT,DELIVERY,SUPPORT}",Часто забываете привозить товары,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7519,14680,2.0,"{DELIVERY,PRODUCTS_QUALITY}","Становится все хуже с временем доставки и завышением минимальной цены заказа. Яндекс дешевле и больше выбора среди продуктов. Прямо сейчас курьер днём опаздывает более получает часа. Получается, что встречаешься с обманом, когда заранее неизвестно срок",0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7521,11444,3.0,{DELIVERY},"Если указано [NUM] минут, то курьер не может привозить заказ через [NUM].",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7522,703,3.0,"{ASSORTMENT,PRODUCTS_QUALITY,PRICE,DELIVERY,SUPPORT}",Свежее нужно привозить. И без багов с упаковкой.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7523,22754,2.0,"{DELIVERY,SUPPORT,ASSORTMENT,PRODUCTS_QUALITY,PROMOTIONS}",Очень испортилась доставка. Стали постоянно поднимать минимальную цену заказа. Долго отвечают на сообщения в поддержке.,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7524,25442,3.0,{PRICE},Все хорошо кроме цен,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7526,12113,2.0,"{ASSORTMENT,PRODUCTS_QUALITY,PRICE,PROMOTIONS}","очень большие цены, ассортимент х@#*я",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7527,19027,6.0,"{PRODUCTS_QUALITY,DELIVERY,ASSORTMENT}","Раньше был шикарный магазин, но последнее время что-то пошло не так. Каждый заказ это русская рулетка: Что привезут не надлежащего качества. Обидно (",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7528,11224,2.0,{DELIVERY},Снова задержали доставку(,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7530,11830,3.0,"{DELIVERY,SUPPORT,CATALOG_NAVIGATION}","Не видно курьера на карте , нет номера курьера , порой [NUM] минута ожидания превращается в [NUM]",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7533,21738,6.0,"{ASSORTMENT,PRODUCTS_QUALITY,SUPPORT}","Почему невозможно редактировать заказ, хотя бы первые [NUM]-[NUM] минуты. Все время забываю выбрать товар за [NUM] рубль.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7534,22353,6.0,"{DELIVERY,ASSORTMENT}","Лучшая еда , но доставка бесплатная от какой то суммы, очень не нравится такое",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7535,19747,6.0,"{PRODUCTS_QUALITY,PROMOTIONS}","Люблю ваш сервис, но в последнее время замечаю, что качество товаров стало ужасным. Часто привозят фрукты, овощи, ягоды с плесенью, гнилые. Готовая еда несколько раз приходила с последним днём годности, суп как-то прокисший пришёл.",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7536,443,1.0,"{SUPPORT,DELIVERY,PRODUCTS_QUALITY}","То продукты не свежие, то положат не то. Сегодня Заказала, оформила пропуск на территорию. Курьер прошел через охрану, не смог дозвониться мне по телефону, отменил заказ и уехал с моего двора. А дойти позвонить в дверь? Супер доставка!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7539,26539,6.0,{PRODUCTS_QUALITY},"То мясо приходит замороженным, то огурцы гнилые с плесенью",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7540,11514,4.0,"{PRODUCTS_QUALITY,DELIVERY,PRICE,ASSORTMENT,PROMOTIONS,CATALOG_NAVIGATION,SUPPORT}",У вас очень хорошая доставка,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7541,11794,0.0,{DELIVERY},Заказ не может приехать уже [NUM] минут!,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7543,23364,0.0,{DELIVERY},"Курьер позвонил, не мог найти подъезд. Из окна увидела что стоит около соседнего дома, дозвониться не смогла. Он звонил не в ту дверь, потом просто уехал мимо моего подъезда и отменил заказ. Голодная(",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7547,10119,3.0,"{ASSORTMENT,PROMOTIONS,PRICE}",Малое количество товара,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7548,25633,4.0,"{PRODUCTS_QUALITY,ASSORTMENT}","Все было отлично, большой плюс что доставка происходит очень быстро, но с меня списали бонусы спасибо просто так и это очень сильно огорчило(",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7549,26708,0.0,"{PROMOTIONS,SUPPORT,ASSORTMENT}","Сначала пишите про скидки в уведомлениях, тем самым заставляя зайти в приложение, когда заказываешь на эту сумму в корзине скидка удивительным образом исчезает, браво!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7550,22148,6.0,"{CATALOG_NAVIGATION,DELIVERY}","При заказе приложение пишет [NUM] мин. А по факту от [NUM] до [NUM]. Либо пишите реальное время доставки, либо успевайте за [NUM] мин. Иногда нет времени ждать [NUM] мин. Нет полного списка продуктов или хотя бы категорий. Приходится гадать, как забить в строку поиска.",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7552,19273,1.0,"{DELIVERY,PRODUCTS_QUALITY,PRICE,PROMOTIONS,ASSORTMENT}",Качество продуктов не тянет чем на [NUM]-ку. Доставка занимает больше времени чем я думала. Товар дороже чем у конкурентов,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7553,24776,6.0,"{PRICE,DELIVERY,PROMOTIONS}","Работа курьера занимает случайное число времени от [NUM] до [NUM] минут, этот вывод я сделал из истории заказов. Процентные скидки работают некорректно. Цены иногда очень сильно разняться с какими-либо сетевыми магазинами.",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7554,21837,6.0,"{ASSORTMENT,PROMOTIONS,DELIVERY,SUPPORT}","Все хорошо, только вот доставка иногда подходит",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7555,7694,0.0,"{ASSORTMENT,PRODUCTS_QUALITY,PRICE,PROMOTIONS}",Все очень дорого,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7558,20841,6.0,"{ASSORTMENT,PAYMENT}","Много грузового транспорта у пункта доставки, склада в жилом доме… мешает выезду из двора",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7559,6471,0.0,"{PRICE,PROMOTIONS,PRODUCTS_QUALITY,ASSORTMENT}","Самокатеры у вас конечно, долгие, улучшите сервис пожалуйста. И футболки дайте им в такую жару, бедные ребятишки.",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7561,5564,0.0,"{SUPPORT,DELIVERY,PAYMENT,CATALOG_NAVIGATION,PROMOTIONS,PRICE,PRODUCTS_QUALITY,ASSORTMENT}",-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7562,22111,6.0,{ASSORTMENT},"все хорошо, ребят! иногда долгая доставка и это неприемлемо, цены нормальные, пробовал много продуктов под маркой самокат, было вкусно 😋",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7565,22998,0.0,"{DELIVERY,SUPPORT}","Всегда выручает, но доставка очень долгая , бывало приезжали и за [NUM] минут , но бывало и ехали час. Довольна качеством продукции, но не довольна, тем , сколько времени доставляются продукты, хотя написано доставка [NUM] минут",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
